Date,Open,High,Low,Close,Volume
1997-12-09,12.4929,12.5238,12.3676,12.4433,75096295.450224
1997-12-10,12.2589,12.3499,12.1501,12.2589,96345031.480736
1997-12-11,12.0967,12.1501,11.9742,11.99,101790937.38066
1997-12-12,11.8753,11.9324,11.7199,11.7899,78758996.303997
1997-12-15,11.7598,11.8132,11.4675,11.7365,122262360.68311
1997-12-16,11.7113,12.0967,11.6346,11.99,94847244.535849
1997-12-17,12.0559,12.0967,11.6829,11.6898,74646144.533814
1997-12-18,11.588,11.6101,11.2393,11.2819,143245417.09589
1997-12-19,11.0975,11.2218,10.8828,11.0898,200226626.07203
1997-12-22,11.1266,11.2054,10.8518,10.9422,85655123.584746
1997-12-23,10.9509,11.0519,10.5974,10.6286,97448374.193618
1997-12-24,10.6674,10.6752,10.1683,10.2508,128216414.61416
1997-12-26,10.2441,10.4044,10.2373,10.4044,46971150.025109
1997-12-29,10.5451,10.9284,10.5285,10.8905,98347512.273624
1997-12-30,10.8964,11.2898,10.8828,11.2305,112921727.36535
1997-12-31,11.2898,11.3363,11.1219,11.1413,66923969.0289
1998-01-02,11.1713,11.3363,11.1579,11.3034,57643671.660056
1998-01-05,11.3122,11.5197,11.0216,11.2393,116565870.99618
1998-01-06,11.18,11.4675,11.1413,11.3034,98375364.071021
1998-01-07,11.1965,11.3034,10.9908,11.1644,89178596.347625
1998-01-08,11.0898,11.3878,10.9908,11.2549,112565555.15284
1998-01-09,11.213,11.3363,10.8518,10.9422,126944861.21601
1998-01-12,10.7429,11.2054,10.7228,11.1579,113688616.78173
1998-01-13,11.1579,11.3966,11.0434,11.3878,97086403.814429
1998-01-14,11.3878,11.4189,11.1413,11.3034,79435381.797009
1998-01-15,11.2393,11.4675,11.1965,11.4044,73414036.176785
1998-01-16,11.4122,11.6655,11.4044,11.6568,105784290.27467
1998-01-20,11.5577,11.8977,11.5491,11.883,94201020.838074
1998-01-21,11.8296,11.9324,11.6898,11.8132,124091967.54051
1998-01-22,11.6829,12.0559,11.6655,11.9503,230788161.13069
1998-01-23,11.957,12.0179,11.783,11.9169,91816843.540892
1998-01-26,12.0559,12.2288,11.9324,12.2201,107719472.1693
1998-01-27,12.2744,12.5724,12.2034,12.5085,141456414.91295
1998-01-28,12.6056,12.8882,12.5416,12.8452,115129555.94653
1998-01-29,12.8367,12.9412,12.7133,12.7792,106695023.65814
1998-01-30,12.8124,12.9271,12.7278,12.8588,72614666.728374
1998-02-02,13.0832,13.3744,12.9717,13.3483,142698972.32842
1998-02-03,13.3744,13.457,13.2571,13.4347,89006892.344178
1998-02-04,13.4347,13.6163,13.3657,13.5182,89828293.796052
1998-02-05,13.6249,13.6784,13.3415,13.3958,97186173.475893
1998-02-06,13.3958,13.6425,13.3744,13.6249,72613509.154781
1998-02-09,13.6784,13.6938,13.4094,13.5493,79300798.418667
1998-02-10,13.5562,13.7504,13.5115,13.724,69754817.31262
1998-02-11,13.7336,13.7969,13.5415,13.7018,110884447.27377
1998-02-12,13.6249,13.7018,13.488,13.6784,111172180.52222
1998-02-13,13.6716,13.6784,13.5629,13.5707,61204272.25713
1998-02-17,13.6659,13.6659,13.2657,13.3028,124246274.98422
1998-02-18,13.3278,13.4492,13.2484,13.3278,111100242.06076
1998-02-19,13.4018,13.4492,13.2949,13.3483,106988558.16287
1998-02-20,13.4018,13.4249,13.1802,13.3744,124853046.43178
1998-02-23,13.9484,14.0775,13.6784,14.0717,175192787.10875
1998-02-24,14.3746,14.6417,14.1171,14.1571,171564903.06146
1998-02-25,14.3911,14.6562,14.3181,14.6417,137691046.34425
1998-02-26,14.7378,14.7708,14.5571,14.7378,89026610.230324
1998-02-27,14.7466,14.828,14.5786,14.6076,68932832.954468
1998-03-02,14.805,14.805,14.3181,14.3658,72647147.790277
1998-03-03,14.2406,14.5786,14.2318,14.5638,73604296.373308
1998-03-04,14.2076,14.4465,14.0637,14.1872,103711033.74325
1998-03-05,13.6659,14.0424,13.6659,13.8028,133791676.27359
1998-03-06,13.8406,14.264,13.8328,14.264,74548694.139016
1998-03-09,14.223,14.223,13.7018,13.7164,75783127.941934
1998-03-10,13.996,14.0484,13.7822,14.0484,68750099.046045
1998-03-11,14.1328,14.1328,13.7504,13.9115,57775349.775846
1998-03-12,14.223,14.2406,13.9329,14.1171,69555841.328441
1998-03-13,14.2076,14.3117,14.0637,14.2019,47193908.791322
1998-03-16,14.2076,14.264,14.026,14.1328,40576805.15059
1998-03-17,14.0775,14.0775,13.7336,13.8542,78083769.41445
1998-03-18,13.8028,14.101,13.7735,14.092,49144751.915169
1998-03-19,14.0484,14.1872,14.0095,14.1328,43940750.060022
1998-03-20,14.1571,14.3117,13.8794,14.101,81662353.597019
1998-03-23,13.996,14.5855,13.9726,14.4542,79835066.006279
1998-03-24,14.5076,14.6659,14.3911,14.6417,46815691.187027
1998-03-25,15.6021,15.6776,15.0397,15.3078,180183313.44356
1998-03-26,15.2573,15.4388,15.0884,15.2203,65900107.543494
1998-03-27,15.4088,15.4088,15.095,15.1416,56448687.017741
1998-03-30,15.1807,15.2766,15.0165,15.163,39827907.558668
1998-03-31,15.2766,15.4728,15.2573,15.433,55365653.33624
1998-04-01,15.4883,15.6251,15.2573,15.5775,53420027.532523
1998-04-02,15.6341,15.8467,15.497,15.7378,60060910.865677
1998-04-03,15.8641,16.0429,15.7701,16.035,59441372.122878
1998-04-06,15.9681,15.9681,15.3545,15.504,107653334.96411
1998-04-07,15.3952,15.6251,14.9513,15.0397,90828952.316089
1998-04-08,14.9513,15.3369,14.9311,15.329,53358538.129499
1998-04-09,15.163,15.4476,15.0884,15.3369,48755516.764336
1998-04-13,15.3078,15.3369,14.9513,15.2766,48084348.591456
1998-04-14,15.2824,15.4388,15.0884,15.2486,41297851.974985
1998-04-15,15.3864,15.7544,15.3215,15.7544,58731921.631817
1998-04-16,15.5775,15.8709,15.5457,15.806,57567680.661146
1998-04-17,15.7701,15.904,15.5699,15.8796,54242593.767079
1998-04-20,15.9243,16.3758,15.8941,16.3157,66036436.551056
1998-04-21,16.3242,16.3758,16.0564,16.3546,75322535.176175
1998-04-22,16.5487,17.0857,16.4826,17.0438,116241593.84968
1998-04-23,16.7622,16.7847,16.2292,16.2963,93126697.794881
1998-04-24,16.1156,16.3321,15.8378,15.8796,74593937.346807
1998-04-27,15.433,15.6107,15.2573,15.5699,85203805.825916
1998-04-28,15.8796,15.904,15.3457,15.497,82181529.473381
1998-04-29,15.5243,15.7701,15.4476,15.6021,72600742.889414
1998-04-30,15.7701,15.7922,15.4639,15.5387,78999149.570211
1998-05-01,15.5457,15.6021,15.194,15.4476,52202414.592159
1998-05-04,15.3786,15.497,15.163,15.1807,54963067.983897
1998-05-05,15.1116,15.4388,14.9931,15.1252,73712199.946022
1998-05-06,15.0884,15.0884,14.828,14.8835,69771645.38426
1998-05-07,14.8592,14.8707,14.3406,14.3746,113149706.5413
1998-05-08,14.1171,14.8516,14.1171,14.7794,139620430.0722
1998-05-11,14.8516,14.8592,14.4921,14.5242,74649631.672773
1998-05-12,14.3496,14.7794,14.3496,14.7708,93028078.497921
1998-05-13,15.2824,15.299,14.9066,14.9854,117004995.09723
1998-05-14,14.805,15.6836,14.7971,15.329,137444512.00508
1998-05-15,15.5387,15.5457,15.299,15.4147,69829646.618459
1998-05-18,14.5638,14.9066,14.5638,14.8378,116591967.89554
1998-05-19,14.7971,14.9854,14.7466,14.9066,75751804.453624
1998-05-20,14.8516,14.9767,14.7164,14.7794,51771411.014059
1998-05-21,14.7971,15.0649,14.7378,14.8835,53194371.742717
1998-05-22,14.9311,14.9513,14.7241,14.7466,52395585.200582
1998-05-26,14.7086,14.8592,14.3979,14.4203,64496873.969812
1998-05-27,14.2862,14.8516,14.2862,14.828,84946244.671395
1998-05-28,14.7794,14.8835,14.6659,14.8755,44589876.960609
1998-05-29,14.8835,14.9066,14.6076,14.6164,49440019.690682
1998-06-01,14.4542,14.5855,14.3328,14.4378,61543046.880042
1998-06-02,14.4921,14.8212,14.4542,14.7378,55936465.85177
1998-06-03,14.805,14.9,14.4998,14.533,52223881.197135
1998-06-04,14.5998,14.8516,14.4203,14.8378,48898219.635752
1998-06-05,14.805,14.9066,14.6076,14.8707,49933673.335011
1998-06-08,14.7639,14.8755,14.6562,14.7708,27389587.736005
1998-06-09,14.7086,15.095,14.6932,15.0077,51759227.654971
1998-06-10,14.9311,15.2338,14.805,14.828,48278677.803343
1998-06-11,14.9,15.0165,14.6717,14.7086,59852656.784961
1998-06-12,14.6348,14.8516,14.4757,14.7794,59928647.783873
1998-06-15,14.5998,15.0475,14.5786,14.8212,62136479.454663
1998-06-16,14.8755,15.504,14.7378,15.497,88664628.522567
1998-06-17,15.504,15.9243,15.4728,15.699,110431395.21429
1998-06-18,15.6563,15.8156,15.5775,15.7145,56890129.355581
1998-06-19,16.0089,16.3321,15.9475,16.3242,132299684.40578
1998-06-22,16.3321,16.5408,16.1489,16.5158,71017093.644105
1998-06-23,16.5158,17.3915,16.4245,17.3673,180807487.63009
1998-06-24,17.5275,18.1217,17.2334,18.0896,153325080.82353
1998-06-25,18.2528,18.4225,17.476,17.5051,129026222.82231
1998-06-26,17.6313,18.037,17.5846,18.0092,80749286.528707
1998-06-29,18.1819,18.5673,18.146,18.5237,95578739.388813
1998-06-30,18.146,18.713,18.037,18.6822,111682076.2423
1998-07-01,18.813,18.9839,18.4741,18.851,77544278.327489
1998-07-02,18.7605,18.813,18.4673,18.4926,39621974.804357
1998-07-06,18.4225,18.6267,18.1683,18.583,51204080.488138
1998-07-07,18.583,18.713,18.3588,18.6064,47020463.278133
1998-07-08,18.6343,18.9839,18.3987,18.9463,60262201.997045
1998-07-09,18.9607,19.3063,18.9227,19.1383,63360470.378362
1998-07-10,19.1605,19.517,18.9463,19.5112,65835723.176616
1998-07-13,19.6734,20.382,19.5909,20.2676,100389436.04789
1998-07-14,20.382,20.4722,19.9112,20.0801,82622984.169659
1998-07-15,19.9978,20.3454,19.9385,20.2376,70611612.298039
1998-07-16,20.3531,20.4851,20.1026,20.2376,94446402.752985
1998-07-17,20.2607,20.6171,19.9909,20.3289,120526146.5337
1998-07-20,20.3754,20.5979,20.1346,20.1666,66412912.645611
1998-07-21,20.1499,20.5095,19.3918,19.4442,108194568.59069
1998-07-22,19.3063,20.2143,19.2811,20.1259,103915231.16704
1998-07-23,20.0482,20.2607,19.4831,19.4831,74004565.548591
1998-07-24,19.6161,19.9385,19.3918,19.622,87545050.943018
1998-07-27,19.4966,20.1259,19.08,20.1259,85560558.884975
1998-07-28,19.9978,20.1499,19.3063,19.3529,113666568.30035
1998-07-29,19.517,19.6986,18.978,19.08,86633730.533793
1998-07-30,19.2976,19.5909,19.0868,19.5482,105498880.41236
1998-07-31,19.4674,19.5656,18.953,18.953,77884799.609489
1998-08-03,18.813,19.1131,18.5151,18.6888,106688075.12697
1998-08-04,18.7306,18.8987,17.9615,18.018,132568264.13671
1998-08-05,17.9537,18.3139,17.4994,17.9868,174330192.92679
1998-08-06,17.8838,18.4373,17.8624,18.4225,99062190.383512
1998-08-07,18.5237,18.5314,18.1149,18.2528,79722522.870361
1998-08-10,18.2374,18.3285,18.0092,18.0092,67817313.061716
1998-08-11,17.7383,17.9934,17.5846,17.8273,88429693.606354
1998-08-12,17.9868,18.1305,17.7518,18.1149,77964267.448661
1998-08-13,17.9537,18.275,17.8838,17.9129,74241822.821081
1998-08-14,18.0439,18.1149,17.8451,17.9703,42878024.380032
1998-08-17,17.8451,18.5151,17.7518,18.4995,78418476.051867
1998-08-18,18.5995,19.2745,18.5151,19.1752,102373349.31914
1998-08-19,19.3529,19.4365,19.0083,19.0569,80791630.653162
1998-08-20,18.9839,19.4365,18.9064,19.4065,72468485.986828
1998-08-21,19.1605,19.2811,18.746,19.0627,86322801.52906
1998-08-24,19.0131,19.3063,18.9607,19.0247,38168847.131115
1998-08-25,19.1975,19.5995,19.1605,19.4442,84152104.901552
1998-08-26,19.1752,19.6161,19.1131,19.4065,64976604.805051
1998-08-27,19.0569,19.4365,18.7052,18.8363,108584385.61791
1998-08-28,18.6595,18.8987,18.0597,18.146,105475096.60045
1998-08-31,18.0731,18.3588,16.5079,16.5408,192431355.56192
1998-09-01,16.4245,17.536,16.2963,17.4536,203194956.81742
1998-09-02,17.5537,17.9703,17.2819,17.3371,92000157.265982
1998-09-03,17.0227,17.3673,16.9633,17.1071,97900268.679506
1998-09-04,17.1858,17.2819,16.5738,16.6517,73802696.660297
1998-09-08,17.239,17.5914,17.0768,17.578,87920947.220906
1998-09-09,17.6313,18.0092,17.5208,17.6313,94962100.759216
1998-09-10,17.239,17.4313,17.0139,17.3673,88112960.255735
1998-09-11,17.4313,18.037,17.2613,17.9703,85547798.798828
1998-09-14,18.0896,18.4508,18.0731,18.275,65386152.076874
1998-09-15,18.2528,18.6888,18.1217,18.6743,71594287.23258
1998-09-16,18.5995,18.7052,18.2936,18.6509,62195643.411803
1998-09-17,18.1538,18.3588,18.0664,18.0896,65518991.885737
1998-09-18,18.2285,18.3139,17.9868,18.1683,68685130.743021
1998-09-21,17.669,18.6267,17.6451,18.5995,66524867.725905
1998-09-22,18.6888,18.9463,18.3987,18.8218,62478731.947706
1998-09-23,18.8987,19.6288,18.7052,19.5909,94647119.217034
1998-09-24,19.4966,19.7588,18.7908,18.9839,92120811.656017
1998-09-25,18.813,19.4966,18.7306,19.4898,69434604.03213
1998-09-28,19.4831,19.7219,18.9227,19.1909,60046984.966979
1998-09-29,19.2745,19.65,19.1975,19.4579,70688762.930284
1998-09-30,19.3606,19.5744,18.9702,18.978,56378495.215367
1998-10-01,18.6267,18.8762,17.9304,17.9371,94906419.821556
1998-10-02,17.8197,18.1305,17.4158,17.9537,95554952.487301
1998-10-05,17.669,17.7383,16.6372,17.4459,166685754.05001
1998-10-06,17.669,17.8624,16.7847,16.8343,111014972.96531
1998-10-07,16.7847,17.1935,16.0913,16.2213,131550776.51515
1998-10-08,15.6107,15.8378,15.1252,15.7145,209875867.06811
1998-10-09,16.0642,16.7204,15.904,16.6993,105375899.54656
1998-10-12,17.1071,17.4158,16.973,17.1935,74690809.984677
1998-10-13,17.1526,17.1935,16.5079,16.6224,69604575.794668
1998-10-14,16.5312,17.476,16.5312,17.2681,90498889.361355
1998-10-15,17.2613,18.2051,17.178,18.175,96082840.031839
1998-10-16,18.275,18.3588,17.9304,18.1149,99514660.566587
1998-10-19,17.9537,17.9615,17.4313,17.7451,87271254.921828
1998-10-20,17.7975,17.8197,17.178,17.2819,136855717.9638
1998-10-21,18.0731,18.4225,17.7673,18.3421,181825560.21765
1998-10-22,18.275,18.9839,18.146,18.9607,118789350.50788
1998-10-23,18.7908,18.9607,18.3074,18.3362,86842567.520786
1998-10-26,18.4148,18.6178,18.2216,18.4508,86547298.715401
1998-10-27,18.5752,18.5995,18.0984,18.175,94895397.12567
1998-10-28,18.0731,18.3828,18.0731,18.2216,82385147.080503
1998-10-30,18.4926,18.6509,18.1217,18.2528,86031594.529954
1998-11-02,18.3362,18.4225,18.0984,18.2374,70174222.497646
1998-11-03,18.1819,18.3672,18.0597,18.1305,53001200.104423
1998-11-04,18.2374,18.4995,18.0731,18.1819,97831817.357002
1998-11-05,18.1538,18.5509,18.146,18.3362,111271957.39277
1998-11-06,18.2848,18.9227,18.2615,18.8432,107985734.69329
1998-11-09,18.8218,19.1975,18.7605,19.08,100003093.80118
1998-11-10,18.9839,19.5482,18.978,19.3218,104526067.5105
1998-11-11,19.5482,19.7804,19.1131,19.1452,92668419.146441
1998-11-12,19.0083,19.1605,18.7052,18.746,55872656.152209
1998-11-13,18.6888,19.0499,18.6822,18.9607,41141235.563308
1998-11-16,19.1909,19.2685,18.5314,18.7605,61809309.404044
1998-11-17,18.7908,19.3753,18.784,19.2811,85192208.462712
1998-11-18,18.8898,19.1452,18.813,18.9227,60461754.708281
1998-11-19,18.7995,19.3918,18.7995,19.2685,65580479.229022
1998-11-20,19.4365,19.6161,19.1752,19.5909,70198592.305435
1998-11-23,19.3918,20.7211,19.3918,20.5414,160787378.99687
1998-11-24,20.4582,21.5552,20.4494,20.9794,146639533.06938
1998-11-25,21.1484,21.4465,20.8181,21.4201,60030752.160051
1998-11-27,21.5696,22.0852,21.4281,22.0776,38192628.883278
1998-11-30,22.3048,22.4562,21.019,21.0357,102821179.93901
1998-12-01,20.7291,22.3639,20.7142,22.3272,125199361.76098
1998-12-02,22.2737,22.3639,21.6329,21.8483,95366429.681037
1998-12-03,21.8728,22.2234,21.0357,21.0512,74580596.414124
1998-12-04,21.5349,21.9551,21.3736,21.9551,64320528.34342
1998-12-07,22.0096,23.0555,21.8483,23.0253,130243832.67307
1998-12-08,22.901,23.1417,22.3639,22.6175,112516243.95954
1998-12-09,22.7815,23.0718,22.4095,23.0331,64943540.836873
1998-12-10,22.9486,23.2088,22.6495,22.6774,82685633.206017
1998-12-11,22.5776,23.2155,22.5399,23.1009,75018570.150661
1998-12-14,22.8855,23.0555,22.0096,22.0544,92927146.113514
1998-12-15,22.2969,22.7603,22.2815,22.7358,75005226.128368
1998-12-16,22.8369,23.2943,22.2572,23.0555,87048496.155616
1998-12-17,23.135,23.2457,22.796,23.1642,68107937.154546
1998-12-18,23.27,23.8352,23.1264,23.7526,86503212.051337
1998-12-21,23.8942,24.5089,23.7466,24.2061,69773382.774522
1998-12-22,24.2215,24.2215,23.6777,23.8631,59966945.550099
1998-12-23,24.1992,24.7915,24.0245,24.7469,50670973.56373
1998-12-24,24.7642,24.8256,24.3924,24.4392,20060138.640359
1998-12-28,24.6528,24.7642,24.3924,24.5479,34278172.250738
1998-12-29,24.5768,24.5768,24.0719,24.2215,43001589.181968
1998-12-30,24.2884,24.7167,23.939,23.9641,50675039.489485
1998-12-31,23.9944,24.1292,23.7846,23.9088,34565320.533178
1999-01-04,24.0719,25.0382,24.0245,24.3098,100508364.37623
1999-01-05,24.4554,25.5149,24.3856,25.2528,93222994.735564
1999-01-06,25.7673,26.1149,25.2985,26.0761,100159729.78038
1999-01-07,25.8158,25.9685,25.5537,25.9438,74179756.690999
1999-01-08,26.2373,26.2926,25.3373,25.8393,72866427.656489
1999-01-11,26.0081,26.0237,24.871,25.4285,67382241.498121
1999-01-12,25.5392,25.5392,24.3098,24.5089,83978656.298756
1999-01-13,23.4504,25.4712,23.4504,24.7915,109268891.63387
1999-01-14,25.0382,25.0935,24.3924,24.4392,85873818.484943
1999-01-15,24.637,25.8634,24.3692,25.8158,86062342.321075
1999-01-19,26.0906,27.2948,26.0081,26.8296,148998767.9512
1999-01-20,28.7813,28.9212,28.0142,28.0367,181976373.31333
1999-01-21,27.8831,28.1519,27.1909,27.2871,116130212.40683
1999-01-22,26.8296,27.6219,26.7587,26.9393,119150745.18989
1999-01-25,27.8744,28.1519,27.4287,27.9064,149484312.40114
1999-01-26,28.5269,29.6036,28.356,29.5706,174322070.34412
1999-01-27,29.7338,30.0718,29.0522,29.0648,142191978.78126
1999-01-28,29.6036,30.0027,29.2717,29.9941,114333677.75657
1999-01-29,30.1262,30.1893,29.4581,30.1669,115396983.25322
1999-02-01,30.2428,30.3241,29.4445,29.8146,118525989.12695
1999-02-02,29.7338,29.7506,28.6577,28.8949,133371111.45525
1999-02-03,28.6816,29.2793,28.622,28.7569,106953175.95789
1999-02-04,28.9803,29.0279,27.3918,27.4211,129290161.96016
1999-02-05,27.6297,27.8608,26.6967,27.5832,185549731.9368
1999-02-08,28.0229,28.5444,27.8608,28.4871,159331937.20632
1999-02-09,28.4366,28.7406,27.5356,27.5909,112093360.90439
1999-02-10,27.5559,28.3356,27.3453,27.6889,106873114.91375
1999-02-11,28.0596,28.2512,27.6442,28.0596,87544480.395179
1999-02-12,27.8744,28.2201,27.0831,27.1909,91263442.003279
1999-02-16,27.5356,27.5559,26.6422,26.9393,106833668.84276
1999-02-17,26.3664,26.5673,25.5995,25.8634,146785726.16938
1999-02-18,26.0237,26.0906,24.8256,25.1235,169727749.31855
1999-02-19,25.4139,25.7295,25.1235,25.4712,105990801.81577
1999-02-22,25.5537,25.6848,24.9537,25.653,134166989.64521
1999-02-23,26.3664,26.8296,25.9438,26.7967,137926564.16673
1999-02-24,26.9686,27.4752,26.3294,26.351,98175811.359785
1999-02-25,26.2674,26.5081,25.7908,26.4635,102701107.42539
1999-02-26,26.2674,26.2926,25.7673,25.8771,85959667.397057
1999-03-01,25.7829,26.3005,25.7673,26.1586,84594713.051944
1999-03-02,26.1829,26.5673,25.4469,25.6081,84939284.811655
1999-03-03,25.6848,25.9762,25.3537,25.7908,111375208.01399
1999-03-04,26.0545,26.4635,25.5392,26.2452,89473862.063399
1999-03-05,26.6771,26.781,26.3975,26.7053,68599853.408614
1999-03-08,26.8055,27.4502,26.7218,27.4073,67763365.394838
1999-03-09,27.5559,28.3968,27.5356,27.8997,130708493.42433
1999-03-10,27.9812,28.0142,27.4412,27.8171,77028585.470607
1999-03-11,27.7539,28.3639,27.4588,27.8257,91289544.051979
1999-03-12,28.0367,28.0596,27.0266,27.614,106439785.88976
1999-03-15,27.6802,28.622,27.215,28.5989,87897749.404889
1999-03-16,28.5269,29.3037,28.3152,29.1435,99418943.442572
1999-03-17,29.1435,29.2114,28.7406,28.8123,65143672.334906
1999-03-18,28.69,29.7506,28.6492,29.7252,81548067.921492
1999-03-19,29.9727,30.0193,29.2793,29.5086,133392577.03035
1999-03-22,29.8146,30.159,29.6513,29.7912,80805553.462251
1999-03-23,29.7746,30.0193,28.6577,28.7123,100908621.19308
1999-03-24,28.79,29.6193,28.1191,29.5183,119838745.55388
1999-03-25,29.8338,31.0409,29.7338,31.0184,158723995.82672
1999-03-26,30.8497,31.0941,30.2971,30.7047,137318624.84687
1999-03-29,31.0719,31.9341,30.2971,31.8468,115694851.44983
1999-03-30,32.1944,32.2389,31.8021,32.0614,97893890.696173
1999-03-31,32.577,32.6236,30.7273,30.9018,85204678.12559
1999-04-01,31.4642,32.0235,31.1185,31.9564,59613086.425024
1999-04-05,32.5196,32.7644,32.2389,32.7314,57789561.978333
1999-04-06,32.8178,32.9692,32.1469,32.4304,57537518.865909
1999-04-07,32.707,32.7555,31.4642,32.1701,68030498.158773
1999-04-08,32.1469,32.6236,31.3737,32.6002,56032466.189967
1999-04-09,32.4936,32.7555,32.0614,32.4936,46141624.960682
1999-04-12,31.5866,32.279,31.5029,32.0614,54903904.026757
1999-04-13,32.106,32.106,30.7456,31.0719,67793526.160204
1999-04-14,31.31,31.4167,29.6036,29.6036,76780884.289029
1999-04-15,30.1019,30.9864,28.9212,30.6417,105278742.66465
1999-04-16,30.7047,30.7273,29.6036,29.8641,64932522.260467
1999-04-19,29.9476,30.3787,27.7141,27.9288,109331258.48593
1999-04-20,28.356,28.9591,27.5832,28.6577,157290878.52262
1999-04-21,28.3152,28.4453,27.5832,28.2754,134483724.0257
1999-04-22,29.3037,29.3911,28.7406,29.2793,79902352.546101
1999-04-23,29.3037,29.9941,28.622,29.6513,82071310.753478
1999-04-26,30.0552,30.6651,29.9134,30.339,70118242.89776
1999-04-27,30.595,30.595,28.9424,28.9591,85078797.146598
1999-04-28,29.4134,29.827,28.1755,28.3152,81159703.010595
1999-04-29,28.3968,28.8522,27.7228,28.2938,88290757.998468
1999-04-30,28.5269,28.8726,27.5356,28.0367,84923338.308515
1999-05-03,28.0734,28.0942,27.0831,27.5356,97426334.981065
1999-05-04,27.7539,28.2063,26.8055,26.9151,96443365.503776
1999-05-05,27.2801,27.5356,26.351,27.2801,97206184.874919
1999-05-06,27.8171,27.9657,26.7218,26.8705,107347342.12507
1999-05-07,27.4502,27.7141,26.8926,27.2617,69627774.640554
1999-05-10,27.5356,27.7539,26.9761,27.4752,67026650.132135
1999-05-11,27.8434,27.9288,27.3918,27.5356,62049752.063654
1999-05-12,27.8434,27.9288,27.3209,27.7539,87220494.701811
1999-05-13,27.9657,28.1844,27.2801,27.2801,75030745.270793
1999-05-14,27.1909,27.5559,26.421,26.5081,122400713.38471
1999-05-17,26.6771,27.4287,26.5471,27.2801,96948053.172558
1999-05-18,27.5209,27.6666,26.8705,27.1277,92609251.069823
1999-05-19,27.5356,27.5356,26.6366,27.3453,67451270.577552
1999-05-20,27.4287,27.5832,27.019,27.0422,61469663.511327
1999-05-21,27.0656,27.2384,26.5471,26.7452,82037673.14785
1999-05-24,26.8549,26.8549,26.2216,26.6366,56544401.052147
1999-05-25,26.4635,27.3209,26.2452,26.2926,73659415.002086
1999-05-26,26.6119,27.0656,26.0315,27.0656,75444931.075949
1999-05-27,26.9761,27.3918,26.7218,27.019,82231131.089934
1999-05-28,27.1502,27.8831,26.9393,27.8171,60254081.474101
1999-06-01,27.7968,27.8434,27.0422,27.0656,52275503.418128
1999-06-02,26.9151,27.1063,26.2926,27.0422,62088041.590923
1999-06-03,27.019,27.215,26.2452,26.3294,47762394.831098
1999-06-04,26.5306,27.4752,26.4635,27.4287,51727030.837117
1999-06-07,27.5559,27.9512,27.2948,27.6666,46976077.951842
1999-06-08,27.5356,28.3152,27.2384,27.3694,60208259.479516
1999-06-09,27.6297,28.4871,27.5832,28.3801,77312828.490494
1999-06-10,28.227,28.3801,27.2617,27.5356,51160285.27721
1999-06-11,27.5832,27.7539,26.7452,26.9393,50095232.091597
1999-06-14,27.1502,27.4752,26.6967,26.7452,41142681.500431
1999-06-15,26.9151,27.1909,26.4373,26.781,53630894.392784
1999-06-16,27.2617,28.1435,27.215,27.9288,70082570.269515
1999-06-17,27.8171,28.622,27.7539,28.5735,64499184.997521
1999-06-18,28.3801,29.3037,28.3152,29.3037,100234260.42399
1999-06-21,29.264,30.6903,29.264,30.6651,81494703.160889
1999-06-22,30.4883,30.4883,29.7338,29.827,56197797.35943
1999-06-23,29.6271,30.1262,29.3299,29.6513,49223643.027283
1999-06-24,29.5629,29.7338,28.9591,29.1744,48668206.467053
1999-06-25,29.4377,29.8067,29.0871,29.2793,36158537.268422
1999-06-28,29.4814,29.9349,29.2793,29.9134,45973684.101283
1999-06-29,29.8902,30.362,29.6513,30.339,56520028.154751
1999-06-30,30.2591,31.1185,29.9134,31.0941,83547932.845225
1999-07-01,30.9864,31.5496,30.4728,31.441,69230701.15109
1999-07-02,31.3339,31.7623,31.1418,31.7176,46544781.890734
1999-07-06,31.8021,32.0409,30.7679,30.8787,65868497.751397
1999-07-07,31.0495,31.8243,30.9864,31.8243,49067892.736063
1999-07-08,31.6543,32.0614,31.2613,31.9109,54804706.972871
1999-07-09,31.8468,32.1701,31.8021,32.1469,49139820.898828
1999-07-12,32.1302,32.6691,31.8468,32.471,63589320.824117
1999-07-13,32.106,32.4304,32.0031,32.279,44732290.438626
1999-07-14,32.3225,32.7555,31.8945,32.7314,55087206.42328
1999-07-15,32.7555,32.8371,32.3225,32.541,59352332.674292
1999-07-16,32.9235,34.4374,32.7555,34.2839,167312534.83686
1999-07-19,34.4782,34.7376,33.7226,33.9148,117731847.29739
1999-07-20,33.245,33.3537,31.8243,32.1701,133837790.75119
1999-07-21,32.279,32.8596,32.0614,32.6468,78385992.930224
1999-07-22,32.541,32.577,31.0332,31.3974,88324983.659721
1999-07-23,31.5718,31.6303,30.9263,31.1185,99823855.270669
1999-07-26,30.6417,30.9631,30.2114,30.2114,73794860.381405
1999-07-27,30.6185,30.9409,30.339,30.6185,95008799.172956
1999-07-28,30.7456,31.201,30.4728,31.0332,90226240.615061
1999-07-29,30.5786,30.6185,29.7591,29.9727,84067120.050153
1999-07-30,30.2114,30.5573,29.4814,29.5864,74146396.120333
1999-08-02,29.5388,29.9727,29.0871,29.2405,69684338.176587
1999-08-03,29.6036,29.6736,29.0871,29.2164,79836805.456279
1999-08-04,29.3514,30.0552,29.2164,29.2793,109598678.58352
1999-08-05,29.4377,29.7834,29.2164,29.5629,111136783.89906
